60200,5/14/2018,2,CP28,CP41
60514,5/14/2018,2,CP21,CP28
60549,5/14/2018,2,CP11,CP41
60557,5/14/2018,2,CP28,CP40
60632,5/14/2018,2,CP21,CP28
60635,5/14/2018,2,CP28,CP41
60637,5/14/2018,2,CP28,CP41
60922,5/14/2018,1,CP15,CP28
60563,5/15/2018,2,CP40,CP40
591065,5/16/2018,4,CP34,CP36
591095,5/16/2018,4,CP34,CP36
591119,5/16/2018,4,CP34,CP36
59455,5/16/2018,5,CP34,CP36
59569,5/16/2018,5,CP34,CP36
601024,5/16/2018,1,CP34,CP36
601051,5/16/2018,1,CP36,CP5
601053,5/16/2018,1,CP36,CP5
601060,5/16/2018,1,CP36,CP5
60125,5/16/2018,3,CP36,CP5
60401,5/16/2018,2,CP34,CP36
60444,5/16/2018,2,CP36,CP5
60562,5/16/2018,2,CP36,CP36
60615,5/16/2018,2,CP34,CP5
60617,5/16/2018,2,CP34,CP36
60622,5/16/2018,2,CP34,CP36
60927,5/16/2018,1,CP34,CP36
591050,5/17/2018,4,CP5,CP29
591306,5/17/2018,3,CP5,CP29
601061,5/17/2018,1,CP29,CP5
601065,5/17/2018,1,CP5,CP29
60122,5/17/2018,3,CP5,CP29
60190,5/17/2018,3,CP36,CP29
60194,5/17/2018,3,CP5,CP29
60610,5/17/2018,2,CP29,CP5
60627,5/17/2018,2,CP5,CP29
59347,5/18/2018,5,CP29,CP29
59895,5/18/2018,4,CP29,CP29
601069,5/20/2018,1,CP29,CP29
59017,5/20/2018,5,CP18,CP4
591017,5/20/2018,4,CP18,CP17
591063,5/20/2018,4,CP17,CP3
591064,5/20/2018,4,CP17,CP32
591074,5/20/2018,4,CP18,CP32
591077,5/20/2018,4,CP18,CP17
591078,5/20/2018,4,CP17,CP3
591115,5/20/2018,4,CP18,CP17
591385,5/20/2018,3,CP17,CP32
59538,5/20/2018,5,CP18,CP3
59575,5/20/2018,5,CP18,CP3
59758,5/20/2018,4,CP18,CP3
59769,5/20/2018,4,CP18,CP32
60010,5/20/2018,3,CP18,CP4
60097,5/20/2018,3,CP3,CP17
60158,5/20/2018,3,CP3,CP17
60172,5/20/2018,3,CP17,CP32
60191,5/20/2018,3,CP3,CP17
60206,5/20/2018,3,CP18,CP17
60502,5/20/2018,2,CP18,CP4
60577,5/20/2018,2,CP17,CP32
60581,5/20/2018,2,CP18,CP17
60587,5/20/2018,2,CP18,CP4
60588,5/20/2018,2,CP18,CP32
60594,5/20/2018,2,CP3,CP17
60597,5/20/2018,2,CP18,CP32
60624,5/20/2018,2,CP17,CP3
750045,5/20/2018,5,CP18,CP17
L9308,5/20/2018,6,CP18,CP32
58833,5/21/2018,6,CP4,CP31
591004,5/21/2018,4,CP4,CP31
591015,5/21/2018,4,CP4,CP31
591055,5/21/2018,4,CP4,CP31
591069,5/21/2018,4,CP8,CP8
591343,5/21/2018,3,CP31,CP8
59552,5/21/2018,5,CP4,CP31
59618,5/21/2018,5,CP31,CP8
59940,5/21/2018,4,CP4,CP31
59957,5/21/2018,4,CP4,CP31
60038,5/21/2018,3,CP31,CP8
60092,5/21/2018,3,CP8,CP8
60095,5/21/2018,3,CP31,CP8
60117,5/21/2018,3,CP31,CP8
60146,5/21/2018,3,CP4,CP31
60573,5/21/2018,2,CP4,CP31
60611,5/21/2018,2,CP31,CP4
60614,5/21/2018,2,CP31,CP8
60646,5/21/2018,2,CP4,CP31
59543,5/22/2018,3,CP8,CP7
59813,5/22/2018,4,CP7,CP7
60082,5/22/2018,3,CP8,CP7
601023,5/22/2018,1,CP7,CP7
601080,5/22/2018,1,CP7,CP7
59022,5/23/2018,5,CP11,CP21
591053,5/23/2018,4,CP38,CP21
591084,5/23/2018,4,CP11,CP21
591105,5/23/2018,4,CP38,CP21
591109,5/23/2018,4,CP7,CP38
591122,5/23/2018,4,CP11,CP21
591131,5/23/2018,4,CP11,CP21
59328,5/23/2018,5,CP7,CP38
59842,5/23/2018,4,CP11,CP15
60091,5/23/2018,3,CP7,CP38
601063,5/23/2018,1,CP11,CP21
60152,5/23/2018,3,CP7,CP38
60156,5/23/2018,3,CP38,CP15
60176,5/23/2018,3,CP7,CP11
60199,5/23/2018,3,CP38,CP15
60205,5/23/2018,3,CP11,CP21
60542,5/23/2018,2,CP38,CP21
60566,5/23/2018,2,CP38,CP21
60569,5/23/2018,2,CP11,CP21
60677,5/23/2018,2,CP38,CP15
591020,5/24/2018,4,CP30,CP23
591071,5/24/2018,4,CP15,CP35
591106,5/24/2018,4,CP30,CP23
591132,5/24/2018,4,CP11,CP30
59307,5/24/2018,5,CP15,CP35
59490,5/24/2018,5,CP11,CP35
59652,5/24/2018,5,CP15,CP35
601066,5/24/2018,1,CP30,CP23
60159,5/24/2018,3,CP30,CP23
60171,5/24/2018,3,CP30,CP23
60564,5/24/2018,2,CP30,CP23
60651,5/24/2018,2,CP15,CP30
601100,5/25/2018,1,CP23,CP35
60445,5/25/2018,2,CP23,CP23
60647,5/26/2018,2,CP35,CP35
591219,5/27/2018,3,CP11,CP40
59385,5/27/2018,5,CP40,CP37
59398,5/27/2018,5,CP40,CP37
59596,5/27/2018,5,CP23,CP37
59599,5/27/2018,5,CP40,CP37
59634,5/27/2018,5,CP23,CP37
59849,5/27/2018,3,CP40,CP37
60071,5/27/2018,3,CP23,CP37
60168,5/27/2018,3,CP40,CP37
60246,5/27/2018,2,CP11,CP40
60548,5/27/2018,2,CP40,CP37
60565,5/27/2018,2,CP40,CP37
60625,5/27/2018,2,CP40,CP37
60672,5/27/2018,2,CP40,CP37
59105,5/28/2018,4,CP39,CP37
591057,5/28/2018,4,CP39,CP37
591087,5/28/2018,4,CP39,CP37
591123,5/28/2018,4,CP39,CP24
59544,5/28/2018,5,CP39,CP39
59641,5/28/2018,5,CP37,CP33
59861,5/28/2018,4,CP39,CP24
59968,5/28/2018,4,CP39,CP33
60187,5/28/2018,3,CP37,CP33
60618,5/28/2018,2,CP39,CP37
60999,5/28/2018,1,CP39,CP39
750085,5/28/2018,4,CP37,CP33
59090,5/29/2018,3,CP33,CP41
591045,5/29/2018,4,CP26,CP28
591153,5/29/2018,4,CP26,CP28
59418,5/29/2018,5,CP23,CP41
60202,5/29/2018,3,CP26,CP28
591066,5/30/2018,4,CP5,CP34
591167,5/30/2018,4,CP5,CP34
59327,5/30/2018,5,CP41,CP5
59370,5/30/2018,5,CP5,CP34
59551,5/30/2018,5,CP5,CP34
59621,5/30/2018,5,CP5,CP34
60064,5/30/2018,3,CP5,CP34
601077,5/30/2018,1,CP41,CP5
601104,5/30/2018,1,CP41,CP5
601106,5/30/2018,1,CP5,CP34
60170,5/30/2018,3,CP5,CP34
60192,5/30/2018,3,CP5,CP34
60208,5/30/2018,3,CP5,CP34
60608,5/30/2018,2,CP5,CP34
60687,5/30/2018,2,CP5,CP34
60979,5/30/2018,1,CP5,CP34
591097,5/31/2018,4,CP18,CP36
591117,5/31/2018,4,CP3,CP18
591137,5/31/2018,4,CP34,CP18
591152,5/31/2018,4,CP3,CP3
591166,5/31/2018,4,CP34,CP3
59636,5/31/2018,5,CP3,CP18
59734,5/31/2018,3,CP18,CP36
601033,5/31/2018,1,CP18,CP36
60154,5/31/2018,3,CP3,CP3
60181,5/31/2018,3,CP3,CP18
60642,5/31/2018,2,CP34,CP18
60660,5/31/2018,2,CP3,CP18
60682,5/31/2018,2,CP3,CP18
